5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.004464286, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 1, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
2875.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.026785715, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 22, 'nt10': 23, 'nt11': 22, 'nt12': 0, 'nt13': 20, 'nt14': 23, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 1, 'nt5': 24, 'nt6': 20, 'nt7': 17, 'nt8': 0, 'nt9': 17}, {'nt1': 30, 'nt10': 23, 'nt11': 24, 'nt12': 0, 'nt13': 29, 'nt14': 61, 'nt15': 70, 'nt16': 10, 'nt2': 79, 'nt3': 72, 'nt4': 1, 'nt5': 24, 'nt6': 20, 'nt7': 33, 'nt8': 0, 'nt9': 17}, 
2880.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.04910714, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 22, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 20, 'nt14': 23, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 21, 'nt4': 1, 'nt5': 22, 'nt6': 19, 'nt7': 15, 'nt8': 0, 'nt9': 17}, {'nt1': 31, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 28, 'nt14': 59, 'nt15': 70, 'nt16': 10, 'nt2': 77, 'nt3': 71, 'nt4': 1, 'nt5': 22, 'nt6': 19, 'nt7': 29, 'nt8': 0, 'nt9': 17}, 
2885.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 20, 'nt14': 23, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 22, 'nt6': 17, 'nt7': 15, 'nt8': 0, 'nt9': 17}, {'nt1': 32, 'nt10': 23, 'nt11': 22, 'nt12': 0, 'nt13': 28, 'nt14': 57, 'nt15': 70, 'nt16': 10, 'nt2': 78, 'nt3': 74, 'nt4': 0, 'nt5': 22, 'nt6': 17, 'nt7': 27, 'nt8': 0, 'nt9': 17}, 
2890.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 22, 'nt11': 21, 'nt12': 0, 'nt13': 22, 'nt14': 23, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 22, 'nt6': 17, 'nt7': 16, 'nt8': 0, 'nt9': 17}, {'nt1': 32, 'nt10': 22, 'nt11': 21, 'nt12': 0, 'nt13': 30, 'nt14': 57, 'nt15': 72, 'nt16': 10, 'nt2': 81, 'nt3': 76, 'nt4': 0, 'nt5': 23, 'nt6': 17, 'nt7': 29, 'nt8': 0, 'nt9': 17}, 
2895.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 20, 'nt11': 20, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 22, 'nt6': 17, 'nt7': 14, 'nt8': 0, 'nt9': 17}, {'nt1': 32, 'nt10': 20, 'nt11': 20, 'nt12': 0, 'nt13': 31, 'nt14': 57, 'nt15': 73, 'nt16': 10, 'nt2': 81, 'nt3': 77, 'nt4': 0, 'nt5': 23, 'nt6': 17, 'nt7': 25, 'nt8': 0, 'nt9': 17}, 
2900.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.02232143, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 25, 'nt10': 20, 'nt11': 20, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 10, 'nt2': 24, 'nt3': 21, 'nt4': 1, 'nt5': 22, 'nt6': 17, 'nt7': 14, 'nt8': 0, 'nt9': 17}, {'nt1': 34, 'nt10': 20, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 56, 'nt15': 72, 'nt16': 10, 'nt2': 81, 'nt3': 77, 'nt4': 1, 'nt5': 23, 'nt6': 17, 'nt7': 25, 'nt8': 0, 'nt9': 17}, 
2905.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 24, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 22, 'nt6': 17, 'nt7': 14, 'nt8': 0, 'nt9': 17}, {'nt1': 33, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 32, 'nt14': 56, 'nt15': 73, 'nt16': 10, 'nt2': 80, 'nt3': 75, 'nt4': 0, 'nt5': 24, 'nt6': 18, 'nt7': 25, 'nt8': 0, 'nt9': 17}, 
2910.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 22, 'nt6': 17, 'nt7': 14, 'nt8': 0, 'nt9': 18}, {'nt1': 32, 'nt10': 20, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 54, 'nt15': 69, 'nt16': 10, 'nt2': 80, 'nt3': 75, 'nt4': 0, 'nt5': 24, 'nt6': 19, 'nt7': 25, 'nt8': 0, 'nt9': 18}, 
2915.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 20, 'nt11': 16, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 22, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 21, 'nt6': 18, 'nt7': 14, 'nt8': 0, 'nt9': 18}, {'nt1': 32, 'nt10': 20, 'nt11': 20, 'nt12': 0, 'nt13': 32, 'nt14': 56, 'nt15': 66, 'nt16': 10, 'nt2': 79, 'nt3': 75, 'nt4': 0, 'nt5': 22, 'nt6': 19, 'nt7': 25, 'nt8': 0, 'nt9': 18}, 
2920.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 19, 'nt11': 16, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 23, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 23, 'nt6': 20, 'nt7': 14, 'nt8': 0, 'nt9': 18}, {'nt1': 32, 'nt10': 19, 'nt11': 20, 'nt12': 0, 'nt13': 30, 'nt14': 60, 'nt15': 63, 'nt16': 11, 'nt2': 81, 'nt3': 72, 'nt4': 0, 'nt5': 24, 'nt6': 21, 'nt7': 27, 'nt8': 0, 'nt9': 18}, 
2925.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 19, 'nt11': 15, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 23, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 21, 'nt6': 20, 'nt7': 18, 'nt8': 0, 'nt9': 19}, {'nt1': 32, 'nt10': 19, 'nt11': 17, 'nt12': 0, 'nt13': 32, 'nt14': 61, 'nt15': 60, 'nt16': 11, 'nt2': 80, 'nt3': 71, 'nt4': 0, 'nt5': 21, 'nt6': 23, 'nt7': 34, 'nt8': 0, 'nt9': 19}, 
2930.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 20, 'nt11': 15, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 24, 'nt3': 21, 'nt4': 0, 'nt5': 21, 'nt6': 21, 'nt7': 18, 'nt8': 0, 'nt9': 19}, {'nt1': 32, 'nt10': 20, 'nt11': 17, 'nt12': 0, 'nt13': 32, 'nt14': 62, 'nt15': 58, 'nt16': 9, 'nt2': 80, 'nt3': 71, 'nt4': 0, 'nt5': 21, 'nt6': 22, 'nt7': 33, 'nt8': 0, 'nt9': 19}, 
2935.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 21, 'nt11': 14, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 21, 'nt6': 21, 'nt7': 16, 'nt8': 0, 'nt9': 19}, {'nt1': 32, 'nt10': 21, 'nt11': 16, 'nt12': 0, 'nt13': 32, 'nt14': 64, 'nt15': 55, 'nt16': 11, 'nt2': 80, 'nt3': 68, 'nt4': 0, 'nt5': 21, 'nt6': 22, 'nt7': 29, 'nt8': 0, 'nt9': 20}, 
2940.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.008928572, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 22, 'nt10': 22, 'nt11': 14, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 22, 'nt16': 7, 'nt2': 24, 'nt3': 20, 'nt4': 1, 'nt5': 21, 'nt6': 21, 'nt7': 16, 'nt8': 0, 'nt9': 19}, {'nt1': 31, 'nt10': 23, 'nt11': 17, 'nt12': 0, 'nt13': 32, 'nt14': 68, 'nt15': 54, 'nt16': 10, 'nt2': 81, 'nt3': 69, 'nt4': 1, 'nt5': 21, 'nt6': 22, 'nt7': 30, 'nt8': 0, 'nt9': 20}, 
2945.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 22, 'nt10': 22, 'nt11': 14, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 22, 'nt16': 5, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 21, 'nt6': 21, 'nt7': 17, 'nt8': 0, 'nt9': 19}, {'nt1': 31, 'nt10': 23, 'nt11': 17, 'nt12': 0, 'nt13': 33, 'nt14': 71, 'nt15': 50, 'nt16': 8, 'nt2': 81, 'nt3': 69, 'nt4': 0, 'nt5': 21, 'nt6': 22, 'nt7': 34, 'nt8': 0, 'nt9': 19}, 
2950.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -2.6830356, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 22, 'nt11': 14, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 22, 'nt16': 4, 'nt2': 23, 'nt3': 21, 'nt4': 0, 'nt5': 21, 'nt6': 21, 'nt7': 20, 'nt8': 0, 'nt9': 18}, {'nt1': 30, 'nt10': 23, 'nt11': 19, 'nt12': 0, 'nt13': 33, 'nt14': 74, 'nt15': 49, 'nt16': 6, 'nt2': 80, 'nt3': 66, 'nt4': 0, 'nt5': 21, 'nt6': 22, 'nt7': 37, 'nt8': 0, 'nt9': 18}, 
2955.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.3125, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 23, 'nt11': 14, 'nt12': 0, 'nt13': 21, 'nt14': 24, 'nt15': 22, 'nt16': 4, 'nt2': 23, 'nt3': 22, 'nt4': 0, 'nt5': 21, 'nt6': 20, 'nt7': 20, 'nt8': 0, 'nt9': 18}, {'nt1': 28, 'nt10': 26, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 73, 'nt15': 50, 'nt16': 5, 'nt2': 79, 'nt3': 71, 'nt4': 0, 'nt5': 21, 'nt6': 20, 'nt7': 37, 'nt8': 0, 'nt9': 18}, 
2960.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.28125, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 24, 'nt11': 14, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 21, 'nt16': 3, 'nt2': 22, 'nt3': 21, 'nt4': 0, 'nt5': 19, 'nt6': 20, 'nt7': 20, 'nt8': 0, 'nt9': 18}, {'nt1': 28, 'nt10': 27, 'nt11': 21, 'nt12': 0, 'nt13': 35, 'nt14': 72, 'nt15': 48, 'nt16': 5, 'nt2': 77, 'nt3': 69, 'nt4': 0, 'nt5': 19, 'nt6': 20, 'nt7': 37, 'nt8': 0, 'nt9': 18}, 
2965.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.4419643, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.004464286, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 22, 'nt11': 19, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 22, 'nt16': 6, 'nt2': 22, 'nt3': 22, 'nt4': 1, 'nt5': 22, 'nt6': 20, 'nt7': 20, 'nt8': 0, 'nt9': 19}, {'nt1': 28, 'nt10': 24, 'nt11': 26, 'nt12': 0, 'nt13': 35, 'nt14': 72, 'nt15': 48, 'nt16': 8, 'nt2': 75, 'nt3': 66, 'nt4': 1, 'nt5': 22, 'nt6': 20, 'nt7': 37, 'nt8': 0, 'nt9': 19}, 
2970.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.21875, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.035714287, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 21, 'nt11': 19, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 22, 'nt16': 8, 'nt2': 22, 'nt3': 22, 'nt4': 1, 'nt5': 22, 'nt6': 21, 'nt7': 18, 'nt8': 0, 'nt9': 19}, {'nt1': 28, 'nt10': 21, 'nt11': 24, 'nt12': 0, 'nt13': 33, 'nt14': 71, 'nt15': 50, 'nt16': 9, 'nt2': 75, 'nt3': 67, 'nt4': 2, 'nt5': 23, 'nt6': 21, 'nt7': 33, 'nt8': 0, 'nt9': 19}, 
2975.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.42857143, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -0.04910714, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 21, 'nt11': 22, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 8, 'nt2': 24, 'nt3': 22, 'nt4': 1, 'nt5': 22, 'nt6': 23, 'nt7': 20, 'nt8': 0, 'nt9': 19}, {'nt1': 30, 'nt10': 21, 'nt11': 27, 'nt12': 0, 'nt13': 33, 'nt14': 71, 'nt15': 55, 'nt16': 10, 'nt2': 75, 'nt3': 67, 'nt4': 1, 'nt5': 23, 'nt6': 23, 'nt7': 35, 'nt8': 0, 'nt9': 19}, 
2980.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.57589287, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 21, 'nt11': 20, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 24, 'nt16': 8, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 21, 'nt6': 23, 'nt7': 20, 'nt8': 0, 'nt9': 19}, {'nt1': 30, 'nt10': 22, 'nt11': 23, 'nt12': 0, 'nt13': 32, 'nt14': 69, 'nt15': 60, 'nt16': 9, 'nt2': 73, 'nt3': 65, 'nt4': 0, 'nt5': 21, 'nt6': 24, 'nt7': 37, 'nt8': 0, 'nt9': 20}, 
2985.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -0.78125, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 20, 'nt10': 21, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 24, 'nt16': 8, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 18, 'nt6': 23, 'nt7': 20, 'nt8': 0, 'nt9': 20}, {'nt1': 29, 'nt10': 22, 'nt11': 19, 'nt12': 0, 'nt13': 33, 'nt14': 67, 'nt15': 63, 'nt16': 10, 'nt2': 73, 'nt3': 62, 'nt4': 0, 'nt5': 18, 'nt6': 26, 'nt7': 37, 'nt8': 0, 'nt9': 21}, 
2990.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 18, 'nt6': 23, 'nt7': 20, 'nt8': 0, 'nt9': 23}, {'nt1': 30, 'nt10': 20, 'nt11': 19, 'nt12': 0, 'nt13': 33, 'nt14': 67, 'nt15': 65, 'nt16': 11, 'nt2': 71, 'nt3': 61, 'nt4': 0, 'nt5': 18, 'nt6': 28, 'nt7': 37, 'nt8': 0, 'nt9': 25}, 
2995.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.25, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 20, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 18, 'nt6': 24, 'nt7': 20, 'nt8': 0, 'nt9': 24}, {'nt1': 29, 'nt10': 20, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 66, 'nt15': 67, 'nt16': 12, 'nt2': 71, 'nt3': 61, 'nt4': 0, 'nt5': 18, 'nt6': 30, 'nt7': 37, 'nt8': 0, 'nt9': 27}, 
3000.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.5178572, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 22, 'nt16': 10, 'nt2': 23, 'nt3': 24, 'nt4': 0, 'nt5': 19, 'nt6': 24, 'nt7': 18, 'nt8': 0, 'nt9': 24}, {'nt1': 30, 'nt10': 20, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 67, 'nt15': 68, 'nt16': 12, 'nt2': 68, 'nt3': 61, 'nt4': 0, 'nt5': 19, 'nt6': 32, 'nt7': 34, 'nt8': 0, 'nt9': 28}, 
3005.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.4196428, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 23, 'nt10': 20, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 22, 'nt16': 9, 'nt2': 23, 'nt3': 24, 'nt4': 0, 'nt5': 19, 'nt6': 22, 'nt7': 16, 'nt8': 0, 'nt9': 24}, {'nt1': 32, 'nt10': 20, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 67, 'nt15': 68, 'nt16': 9, 'nt2': 69, 'nt3': 61, 'nt4': 0, 'nt5': 19, 'nt6': 29, 'nt7': 30, 'nt8': 0, 'nt9': 28}, 
3010.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -1.6205357, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': -4.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -4.0}, {'nt1': 21, 'nt10': 23, 'nt11': 18, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 23, 'nt16': 9, 'nt2': 23, 'nt3': 23, 'nt4': 0, 'nt5': 19, 'nt6': 22, 'nt7': 17, 'nt8': 0, 'nt9': 23}, {'nt1': 30, 'nt10': 23, 'nt11': 21, 'nt12': 0, 'nt13': 32, 'nt14': 67, 'nt15': 67, 'nt16': 9, 'nt2': 69, 'nt3': 62, 'nt4': 0, 'nt5': 19, 'nt6': 30, 'nt7': 33, 'nt8': 0, 'nt9': 25}, 
